Rank,PlayerID,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGamePPR,FantasyPointsPPR
1348,22205,Antonio Williams,NYG,RB,17,0,0,0,69.2,0.5,2.6,19.9,0,0,0,0,0,0.9,14.51
1349,20834,Jaquan Johnson,BUF,S,17,0,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0.9,14.5
1349,23359,Kerby Joseph,DET,S,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.9,14.5
1351,23185,Sam Howell,WAS,QB,17,242.5,1.5,0.9,9.1,0,0,0,0,0,0,0,0,0.8,14.41
1352,23283,Brian Asamoah II,MIN,LB,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.8,14.3
1352,23139,Jalen Wydermyer,NE,TE,17,0,0,0,0,0,7,73,0,0,0,0,0,0.8,14.3
1354,22226,Sam Franklin Jr.,CAR,S,17,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.1,0.8,14.29
1355,19966,Andrew Brown,LAC,DL,17,0,0,0,0,0,0,0,0,0.5,0.1,0.1,0.1,0.8,14.25
1355,23329,Cameron Thomas,ARI,OLB,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.8,14.25
1357,23427,Jaylen Watson,KC,CB,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.8,14.2
1358,22772,Payton Turner,NO,DE,17,0,0,0,0,0,0,0,0,0.6,0.1,0.1,0.1,0.8,14.17
1359,20939,David Sills V,NYG,WR,17,0,0,0,0,0,5.8,66.9,0.3,0,0,0,0,0.8,14.09
1360,20839,Darryl Johnson,SEA,DE,17,0,0,0,0,0,0,0,0,0.6,0.2,0.1,0.1,0.8,14.07
1361,21807,Colby Parkinson,SEA,TE,17,0,0,0,0,0,6,57.7,0.4,0,0,0,0,0.8,13.97
1362,23380,Perrion Winfrey,CLE,DT,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.8,13.9
1363,23290,Nik Bonitto,DEN,OLB,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.8,13.8
1363,23426,Joshua Williams,KC,DB,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.8,13.8
1363,23610,Sam Roberts,NE,DT,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.8,13.8
1366,22067,Carlos Davis,PIT,DT,17,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.1,0.8,13.69
1367,22147,Jashon Cornell,DET,DL,17,0,0,0,0,0,0,0,0,0.5,0.1,0.1,0.1,0.8,13.65
1368,22148,Vernon Scott,GB,S,17,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0.1,0.8,13.61
1369,21216,Cam Lewis,BUF,CB,17,0,0,0,0,0,0,0,0,0,0.3,0.2,0.1,0.8,13.6
1370,21895,Raequan Williams,JAX,DT,17,0,0,0,0,0,0,0,0,0.7,0.1,0.1,0.1,0.8,13.59
1371,21815,Sam Ehlinger,IND,QB,17,228.4,1.2,0.7,16.4,0,0,0,0,0,0,0,0,0.8,13.58
1372,22350,David Moa,NYG,DT,17,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0.1,0.8,13.56
1373,14059,Derek Wolfe,BAL,DE,17,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.1,0.8,13.51
1374,23424,Bryan Cook,KC,S,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.8,13.5
1374,20729,Deionte Thompson,ARI,S,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.8,13.5
1376,23291,Andrew Booth Jr.,MIN,CB,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.8,13.45
1377,19946,R.J. McIntosh,IND,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.8,13.4
1377,23529,Myjai Sanders,ARI,OLB,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.8,13.4
1379,23616,Curtis Brooks,IND,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.8,13.25
1380,20899,Josh Oliver,BAL,TE,17,0,0,0,0,0,5.8,50.3,0.4,0,0,0,0,0.8,13.23
1381,14587,Josh Gordon,TEN,WR,17,0,0,0,0,0,4.6,56.2,0.5,0,0,0,0,0.8,13.22
1382,19968,Darius Phillips,DEN,CB,17,0,0,0,0,0,0,0,0,0,0.3,0.2,0.1,0.8,13.2
1383,20077,Richie James,NYG,WR,17,0,0,0,0,0,5.5,58.8,0.3,0,0,0,0,0.8,13.18
1384,21022,Ben Banogu,IND,DE,17,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.1,0.8,13.16
1385,16851,Carl Davis Jr.,NE,DL,17,0,0,0,0,0,0,0,0,0.4,0.1,0.1,0.1,0.8,13.13
1386,21049,Isaiah Buggs,DET,DL,17,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.8,13.12
1387,19025,Joshua Dobbs,CLE,QB,17,180.1,1,0.6,27,0.1,0,0,0,0,0,0,0,0.8,13.1
1387,23512,Thomas Booker IV,HOU,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.8,13.1
1389,18658,Antonio Hamilton,ARI,CB,12,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,1.1,13
1390,18973,C.J. Beathard,JAX,QB,17,241.3,1.3,0.8,7.1,0,0,0,0,0,0,0,0,0.8,12.96
1391,6489,Josh Johnson,DEN,QB,17,231.4,1.3,1.5,12.8,0.1,0,0,0,0,0,0,0,0.8,12.94
1391,22016,Azur Kamara,KC,DE,17,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.1,0.8,12.94
1393,20157,Jalen Davis,CIN,CB,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.8,12.9
1393,23603,Eric Johnson,IND,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.8,12.9
1395,22622,Racey McMath,TEN,WR,17,0,0,0,0,0,4.8,57.3,0.4,0,0,0,0,0.7,12.73
1396,18026,Sheldon Day,CLE,DT,16,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0.1,0.8,12.56
1397,23258,Drake Jackson,SF,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.7,12.55
1398,23383,Logan Hall,TB,DL,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.7,12.5
1399,23003,Curtis Robinson,SF,LB,12,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,1,12.37
1400,19461,Cooper Rush,DAL,QB,17,208.9,1.2,0.8,9.9,0,0,0,0,0,0,0,0,0.7,12.35
1400,22895,Joshua Kaindoh,KC,DE,17,0,0,0,0,0,0,0,0,0.5,0.1,0.1,0.1,0.7,12.35
1402,20429,Dee Delaney,TB,CB,17,0,0,0,0,0,0,0,0,0.1,0.3,0.2,0.1,0.7,12.32
1403,19493,Eli Ankou,BUF,DT,17,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0.1,0.7,12.31
1404,23622,Tariq Carpenter,GB,S,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.7,12.3
1404,20271,Elijah Campbell,MIA,DB,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.7,12.3
1406,23034,Michael Dwumfour,HOU,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.7,12.25
1406,23276,Phidarian Mathis,WAS,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.7,12.25
1408,16854,Henry Anderson,NE,DL,14,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.1,0.9,12.24
1409,22774,Jay Tufele,CIN,DT,17,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0.1,0.7,12.21
1410,19868,Isaiah Oliver,ATL,CB,3,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,4.1,12.17
1411,23388,DeAngelo Malone,ATL,OLB,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.7,12.15
1412,23624,Dareke Young,SEA,WR,17,0,0,0,0,0,6,61.4,0,0,0,0,0,0.7,12.14
1413,21100,Jakob Johnson,LV,FB,17,0,0,0,16.4,0.2,4.4,32.6,0.3,0,0,0,0,0.7,12.1
1414,22798,Jordan Smith,JAX,DE,17,0,0,0,0,0,0,0,0,0.5,0.1,0.1,0.1,0.7,12
1414,23381,Boye Mafe,SEA,LB,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.7,12
1416,18476,Trevon Coley,CHI,DL,17,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0.1,0.7,11.96
1417,23263,Kyle Hamilton,BAL,S,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.7,11.9
1418,20604,Andre Chachere,PHI,S,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.7,11.85
1419,23385,Dominique Robinson,CHI,DL,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.7,11.8
1419,23522,Travis Jones,BAL,DT,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.7,11.8
1419,23954,Keir Thomas,LAR,OLB,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.7,11.8
1422,16928,Michael Burton,KC,FB,17,0,0,0,25.5,0.3,3.6,26.2,0.2,0,0,0,0,0.7,11.77
1423,23375,Zach Carter,CIN,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.7,11.75
1423,23376,Devonte Wyatt,GB,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.7,11.75
1423,23515,Jordan Davis,PHI,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.7,11.75
1426,20189,Demone Harris,HOU,DE,17,0,0,0,0,0,0,0,0,0.4,0.1,0.1,0.1,0.7,11.73
1427,19102,Ifeadi Odenigbo,IND,DE,17,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.1,0.7,11.61
1428,22434,Benning Potoa'e,TB,DL,17,0,0,0,0,0,0,0,0,0.4,0.1,0.1,0.1,0.7,11.48
1429,23455,Otito Ogbonnia,LAC,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.7,11.45
1429,20990,Trayveon Williams,CIN,RB,17,0,0,0,68.3,0,2.7,19.2,0,0,0,0,0,0.7,11.45
1431,19097,Tanzel Smart,NYJ,DL,17,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.1,0.7,11.44
1432,16353,Jason Verrett,SF,CB,11,0,0,0,0,0,0,0,0,0,0.3,0.1,0.1,1,11.4
1432,23459,Derion Kendrick,LAR,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.7,11.4
1434,19921,Maurice Hurst,SF,DL,7,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.1,1.6,11.39
1434,22773,Marlon Tuipulotu,PHI,DT,17,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.1,0.7,11.39
1436,23665,Jaylon Jones,CHI,DB,17,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.7,11.3
1437,22196,Aaron Crawford,BAL,DT,17,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0.1,0.7,11.26
1438,15204,Akeem Spence,SF,DL,17,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.1,0.7,11.24
1439,22394,Matt Leo,PHI,DE,17,0,0,0,0,0,0,0,0,0.4,0.1,0.1,0.1,0.7,11.23
1439,20253,Mike Love,BUF,DE,17,0,0,0,0,0,0,0,0,0.4,0.1,0.1,0.1,0.7,11.23
1441,22792,JaCoby Stevens,PHI,LB,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.7,11.1
1441,22049,Lamar Jackson,CHI,DB,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.7,11.1
1441,23346,Dax Hill,CIN,S,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.7,11.1
1441,23394,Esezi Otomewo,MIN,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.7,11.1
1441,23429,Tycen Anderson,CIN,S,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.7,11.1
1446,22232,LaCale London,CHI,DL,17,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.1,0.6,11.04
1447,20488,Austin Larkin,CAR,DE,17,0,0,0,0,0,0,0,0,0.4,0.2,0.1,0.1,0.6,11.03
1448,22723,Earnest Brown IV,LAR,DL,17,0,0,0,0,0,0,0,0,0.4,0.1,0.1,0.1,0.6,10.98
1449,23433,Damarri Mathis,DEN,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.6,10.95
1450,22074,Darrion Daniels,ATL,DT,17,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0.1,0.6,10.91
1451,21009,John Cominsky,DET,DL,17,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.1,0.6,10.89
1452,22273,Auzoyah Alufohai,JAX,DT,17,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0.1,0.6,10.81
1453,21868,Benito Jones,DET,DT,17,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.1,0.6,10.79
1454,23531,Eyioma Uwazurike,DEN,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.6,10.75
1454,23612,Matt Henningsen,DEN,DE,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.6,10.75
1456,22517,Peyton Hendershot,DAL,TE,17,0,0,0,0,0,4.2,43.2,0.4,0,0,0,0,0.6,10.72
1457,22899,Deommodore Lenoir,SF,DB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.6,10.7
1458,20942,Chris Slayton,GB,DL,17,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.1,0.6,10.64
1459,22956,Jon Rhattigan,SEA,LB,5,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0,2.1,10.59
1460,22367,Niko Lalos,NO,DE,17,0,0,0,0,0,0,0,0,0.3,0.2,0.1,0.1,0.6,10.51
1461,19076,Brandon Wilson,CIN,S,11,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,1,10.5
1461,23742,Derrick Tangelo,ATL,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.6,10.5
1463,21178,Jason Moore Jr.,LAC,WR,17,0,0,0,0,0,3.9,47.6,0.3,0,0,0,0,0.6,10.46
1464,23017,Christian Elliss,PHI,LB,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.6,10.35
1465,21732,Giovanni Ricci,CAR,TE,17,0,0,0,17.3,0.1,3.8,29.7,0.2,0,0,0,0,0.6,10.3
1466,22070,Khalil Davis,PIT,DT,17,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.1,0.6,10.29
1466,18115,Derek Watt,PIT,FB,17,0,0,0,8.7,0.1,4.4,32.2,0.2,0,0,0,0,0.6,10.29
1468,17327,Justin Hamilton,WAS,DT,17,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.6,10.27
1469,20657,DeMarquis Gates,CHI,LB,11,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.9,10.2
1470,19300,Breon Borders,ARI,CB,17,0,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.6,10.05
1471,23725,Dennis Houston,DAL,WR,17,0,0,0,0,0,4.9,51.2,0,0,0,0,0,0.6,10.02
1472,22086,Essang Bassey,DEN,CB,17,0,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.6,10
1473,17941,Robert Nkemdiche,SF,NT,17,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.6,9.97
1474,21207,Jordan Kunaszyk,CLE,LB,17,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.6,9.94
1475,23387,Amaré Barno,CAR,DE,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.6,9.9
1475,23389,Darrian Beavers,NYG,ILB,11,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.9,9.9
1477,20762,Travis Fulgham,GB,WR,17,0,0,0,0,0,3.6,44.6,0.3,0,0,0,0,0.6,9.86
1478,23829,Darren Evans,NYG,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.6,9.85
1479,20961,Marvell Tell III,IND,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.6,9.8
1480,23832,Jabari Ellis,NYG,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.6,9.7
1481,21306,Del'Shawn Phillips,BAL,LB,17,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.6,9.69
1482,19856,Josh Jackson,ARI,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.6,9.6
1483,22494,Kyle Trask,TB,QB,17,131.3,1,0,2.9,0,0,0,0,0,0,0,0,0.6,9.54
1484,23743,Bryce Rodgers,ATL,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.6,9.5
1484,21676,Jared Pinkney,LAR,TE,17,0,0,0,0,0,3.8,39,0.3,0,0,0,0,0.6,9.5
1486,23344,Christian Harris,HOU,LB,3,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,3.2,9.45
1487,22618,Marquez Stevenson,BUF,WR,17,0,0,0,0,0,3.6,40.2,0.3,0,0,0,0,0.6,9.42
1488,23518,Jonathan Ford,GB,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.6,9.4
1488,23686,Kurt Hinish,HOU,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.6,9.4
1490,20772,Joe Giles-Harris,BUF,LB,17,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.1,0.6,9.39
1491,22393,David Bada,WAS,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.6,9.35
1491,23528,John Ridgeway,DAL,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.6,9.35
1491,23605,DaRon Bland,DAL,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.6,9.35
1491,23626,Deane Leonard,LAC,DB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.6,9.35
1491,23739,Ben Stille,MIA,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.6,9.35
1491,23888,Adedayo Odeleye,HOU,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.6,9.35
1491,22206,Reggie Gilliam,BUF,FB,17,0,0,0,0,0,4.1,34.5,0.3,0,0,0,0,0.6,9.35
1498,21310,Khari Blasingame,CHI,FB,17,0,0,0,9.6,0.1,3.7,28.8,0.2,0,0,0,0,0.5,9.34
1499,13723,Nick Foles,IND,QB,17,138.1,1,0.8,15.9,0,0,0,0,0,0,0,0,0.5,9.31
1500,18162,Tyler Matakevich,BUF,LB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.5,9.3
1501,21263,Trenton Irwin,CIN,WR,17,0,0,0,0,0,3.5,39.8,0.3,0,0,0,0,0.5,9.28
1502,23642,Jalen Virgil,DEN,WR,17,0,0,0,2,0,3.7,35.4,0.3,0,0,0,0,0.5,9.24
1503,19542,Colin Thompson,CAR,TE,17,0,0,0,0,0,3.7,37.3,0.3,0,0,0,0,0.5,9.23
1504,18104,Nate Sudfeld,DET,QB,17,145.4,0.9,0.9,11.9,0.1,0,0,0,0,0,0,0,0.5,9.21
1505,23377,Neil Farrell Jr.,LV,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,9.2
1505,23513,Matthew Butler,LV,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,9.2
1505,23700,Tariqious Tisdale,CIN,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,9.2
1505,22922,Jason Pinnock,NYG,DB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,9.2
1509,19850,Mason Rudolph,PIT,QB,17,156.3,0.8,0.8,13.2,0,0,0,0,0,0,0,0,0.5,9.17
1509,18118,Brandon Allen,CIN,QB,17,169.8,0.9,0.6,3.8,0,0,0,0,0,0,0,0,0.5,9.17
1511,23722,Glen Logan,CLE,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,9.1
1511,23831,Christopher Hinton,NYG,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,9.1
1511,23914,Roderick Perry II,CLE,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,9.1
1514,23599,Reed Blankenship,PHI,S,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,9
1514,23802,Demetrius Taylor,DET,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,9
1514,23632,Brittain Brown,LV,RB,17,0,0,0,39.3,0,3,20.7,0,0,0,0,0,0.5,9
1517,19934,Da'Shawn Hand,TEN,DE,17,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.5,8.97
1518,22172,Jarren Williams,NYG,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.9
1519,23054,Daniel Archibong,PIT,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.85
1519,23726,Kader Kohou,MIA,CB,6,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,1.5,8.85
1519,22818,Mark Gilbert,DET,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.85
1519,23868,Kevin Atkins,SF,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.85
1523,24011,Ryder Anderson,NYG,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.8
1523,23643,Zach VanValkenburg,LV,DE,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.8
1523,20977,Trevon Wesco,CHI,TE,17,0,0,0,0,0,3.4,36,0.3,0,0,0,0,0.5,8.8
1526,20664,Josh Woods,DET,LB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.5,8.75
1527,23554,Kyler Gordon,CHI,DB,17,0,0,0,0,0,0,0,0,0,1,1,0.5,0.5,8.7
1527,22285,Doug Costin,PIT,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.7
1527,23683,Sam Okuayinonu,TEN,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.7
1530,20611,Jeremy Reaves,WAS,S,17,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0.5,8.67
1531,21373,P.J. Locke,DEN,S,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.65
1532,23378,Haskell Garrett,TEN,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.6
1532,23524,Marquan McCall,CAR,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.6
1532,23845,Israel Antwine,JAX,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.6
1532,23703,Prince Emili,BUF,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.6
1536,19538,Calvin Munson,MIA,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.5,8.57
1537,22352,Blake Lynch,MIN,LB,17,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.5,8.54
1538,20684,Malik Turner,SF,WR,17,0,0,0,0,0,3.2,35.3,0.3,0,0,0,0,0.5,8.53
1539,22785,Grant Stuard,IND,ILB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.5,8.5
1539,20045,Jullian Taylor,MIN,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.5
1539,23670,Tyarise Stevenson,MIN,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.5
1539,23874,Manny Jones,ARI,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.5
1543,23112,Alex Tchangam,SEA,DE,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.45
1544,20816,Lil'Jordan Humphrey,NE,WR,17,0,0,0,0,0,3.2,40.4,0.2,0,0,0,0,0.5,8.44
1545,23847,Zonovan Knight,NYJ,RB,17,0,0,0,30.8,0.2,2.1,14.1,0.1,0,0,0,0,0.5,8.39
1546,23432,Zyon McCollum,TB,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.35
1546,23520,Jordan Jackson,NO,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.35
1546,22168,T.J. Carter,LAR,DE,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.35
1549,18016,Kyler Fackrell,LV,LB,6,0,0,0,0,0,0,0,0,0.4,0.1,0.1,0,1.4,8.33
1550,18167,Joe Walker,ARI,ILB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.5,8.27
1551,21071,Greg Dortch,ARI,WR,17,0,0,0,5.4,0,3.3,38,0.1,0,0,0,0,0.5,8.24
1552,19963,Siran Neal,BUF,CB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.2
1552,23089,Jarrod Hewitt,SEA,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.2
1552,23259,George Karlaftis,KC,DE,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.2
1555,22140,Jordan Glasgow,IND,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.5,8.17
1555,22905,Cameron McGrone,NE,LB,17,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.5,8.17
1557,23867,Armani Rogers,WAS,TE,17,0,0,0,0,0,3.1,32.6,0.3,0,0,0,0,0.5,8.16
1558,22926,Nick Niemann,LAC,LB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.5,8.15
1558,23056,Dorian Etheridge,ATL,ILB,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.5,8.15
1560,22942,Caleb Johnson,CHI,LB,17,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0,0.5,8.14
1561,22833,Malik Herring,KC,DE,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.1
1561,23369,David Ojabo,BAL,OLB,12,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.7,8.1
1561,23393,Micheal Clemons,NYJ,DL,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.1
1561,23894,Rayshad Nichols,BAL,DT,17,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.5,8.1
1561,19214,Bryan Cox,IND,DE,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.1
1561,23456,Isaiah Thomas,CLE,DE,17,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.5,8.1
1561,22126,Ty'Son Williams,IND,RB,17,0,0,0,43,0,2,18,0,0,0,0,0,0.5,8.1
1568,21967,Isaiah Coulter,CHI,WR,17,0,0,0,0,0,3,38.9,0.2,0,0,0,0,0.5,8.09
1569,21718,Joe Reed,LAC,WR,17,0,0,0,0,0,2.8,28.2,0.4,0,0,0,0,0.5,8.02
1570,21910,Jabari Zuniga,NYJ,DL,17,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0,0.5,8.01
1571,20088,Ezekiel Turner,ARI,ILB,17,0,0,0,0,0,0,0,0,0,0,0.1,0,0.5,8
